"platform","city","source_area","requested_layout","requested_rent_band","rent","title","layout","area_m2","floor","community","district_business","address","tags","source_url","source_filter_url","raw_evidence"
"anjuke","上海","周浦","一室","3000-4000","3050","原始一房，近小上海步行街，押一付一，配置齐全，随时看房！","1室1厅","40","低层(共6层)","公元新村","浦东-周浦","公元新村1-66号","","https://sh.zu.anjuke.com/fangyuan/4624906183107587","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","原始一房，近小上海步行街，押一付一，配置齐全，随时看房！ 安选 1室1厅|40平米|低层(共6层) 公元新村   浦东-周浦 -公元新村1-66号 整租 朝南 有电梯 18号线  丁永康 3050 元/月"
"anjuke","上海","周浦","一室","3000-4000","3050","一楼 可月付 宠物友好 可办居住证 近小上海 随时看房","1室1厅","40","共5层","公元新村","浦东-周浦","公元新村1-66号","","https://sh.zu.anjuke.com/fangyuan/4627714472549390","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","一楼 可月付 宠物友好 可办居住证 近小上海 随时看房 安选 1室1厅|40平米|共5层 公元新村   浦东-周浦 -公元新村1-66号 整租 朝南 18号线  马冬晨 3050 元/月"
"anjuke","上海","周浦","一室","3000-4000","3050","公元新村 1室1厅1卫 房屋维修 拎包入住","1室1厅","40","共5层","公元新村","浦东-周浦","公元新村1-66号","","https://sh.zu.anjuke.com/fangyuan/4624150246286351","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","公元新村 1室1厅1卫 房屋维修 拎包入住 安选 1室1厅|40平米|共5层 公元新村   浦东-周浦 -公元新村1-66号 整租 朝南 18号线  罗强 3050 元/月"
"anjuke","上海","川沙","一室","3000-4000","3080","近地铁通勤方便，燃气厨房，朝南大阳台采光好。全明户型拎包入住","1室1厅","58","中层(共6层)","东都小区","浦东-川沙","城南路329,341,361,367弄,城南路357-383号(单)","","https://sh.zu.anjuke.com/fangyuan/4592365693836302","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","近地铁通勤方便，燃气厨房，朝南大阳台采光好。全明户型拎包入住 安选 1室1厅|58平米|中层(共6层) 东都小区   浦东-川沙 -城南路329,341,361,367弄,城南路357-383号(单) 整租 朝南 2号线  刘承群 3080 元/月"
"anjuke","上海","川沙","一室","3000-4000","3080","川沙2号线500米一室一厅精装修，南北通透，价格便宜，拎包入","1室1厅","58","低层(共6层)","桃园新村(川沙)","浦东-川沙","桃园新村1-70号","","https://sh.zu.anjuke.com/fangyuan/4613715363666952","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","川沙2号线500米一室一厅精装修，南北通透，价格便宜，拎包入 安选 1室1厅|58平米|低层(共6层) 桃园新村(川沙)   浦东-川沙 -桃园新村1-70号 整租 朝南 2号线  武宜胜 3080 元/月"
"anjuke","上海","曹路","二室","3000-4000","3100","近地铁9号线民雷路站，独立园区停车方便有健身房，可短租","2室1厅","70","共4层 7日内实拍验真","浦江智汇创业园区","浦东-曹路","川沙路688号","","https://sh.zu.anjuke.com/fangyuan/4641017685957643","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx2-zj106-mt1/"," 近地铁9号线民雷路站，独立园区停车方便有健身房，可短租 安选 2室1厅|70平米|共4层 7日内实拍验真 浦江智汇创业园区   浦东-曹路 -川沙路688号 整租 南北 有电梯 9号线  张大雪 3100 元/月"
"anjuke","上海","曹路","二室","3000-4000","3100","地铁9号线民雷路站整租两室，随时看房停车方便","2室1厅","78","共5层","浦江智汇创业园区","浦东-曹路","川沙路688号","","https://sh.zu.anjuke.com/fangyuan/4602274047007759","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx2-zj106-mt1/"," 地铁9号线民雷路站整租两室，随时看房停车方便 安选 2室1厅|78平米|共5层 浦江智汇创业园区   浦东-曹路 -川沙路688号 整租 朝北 有电梯 9号线  张大雪 3100 元/月"
"anjuke","上海","曹路","二室","3000-4000","3100","整租两室长租2880一月，押一付一随时看房","2室1厅","70","共4层 7日内实拍验真","浦江智汇创业园区","浦东-曹路","川沙路688号","","https://sh.zu.anjuke.com/fangyuan/4639376430031879","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx2-zj106-mt1/"," 整租两室长租2880一月，押一付一随时看房 安选 2室1厅|70平米|共4层 7日内实拍验真 浦江智汇创业园区   浦东-曹路 -川沙路688号 整租 南北 有电梯 9号线  张大雪 3100 元/月"
"anjuke","上海","川沙","一室","3000-4000","3100","出租 城西小区 6楼 原房1房1厅 民用水电","1室1厅","39","高层(共6层)","城西小区","浦东-川沙","华夏东路2170弄","","https://sh.zu.anjuke.com/fangyuan/4571109895398407","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","出租 城西小区 6楼 原房1房1厅 民用水电 安选 1室1厅|39平米|高层(共6层) 城西小区   浦东-川沙 -华夏东路2170弄 整租 朝南 2号线  王训 3100 元/月"
"anjuke","上海","金桥","二室","3000-4000","3100","小区安静 阳光充足近 长岛路休闲广场 拎包入住","2室1厅","46.3","中层(共6层)","船舶新村","浦东-金桥","船舶新村1-14号","","https://sh.zu.anjuke.com/fangyuan/4606920641309702","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","小区安静 阳光充足近 长岛路休闲广场 拎包入住 安选 2室1厅|46.3平米|中层(共6层) 船舶新村   浦东-金桥 -船舶新村1-14号 整租 朝南 6号线  彭一轩 3100 元/月"
"anjuke","上海","周浦","二室","3000-4000","3100","周浦新出小上海步行街旁公元二村整租两房价格贼便宜 房租月付","2室1厅","52.1","高层(共6层) 7日内实拍验真","公元新村","浦东-周浦","公元新村1-66号","","https://sh.zu.anjuke.com/fangyuan/4639373072393228","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","周浦新出小上海步行街旁公元二村整租两房价格贼便宜 房租月付 安选 2室1厅|52.1平米|高层(共6层) 7日内实拍验真 公元新村   浦东-周浦 -公元新村1-66号 整租 朝南 18号线  任德飞 3100 元/月"
"anjuke","上海","周浦","二室","3000-4000","3100","近小上海步行街 近万达 2房 采光好 可办居住证","2室1厅","52.1","高层(共6层)","公元新村","浦东-周浦","公元新村1-66号","","https://sh.zu.anjuke.com/fangyuan/4643444184719375","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","近小上海步行街 近万达 2房 采光好 可办居住证 安选 2室1厅|52.1平米|高层(共6层) 公元新村   浦东-周浦 -公元新村1-66号 整租 朝南 18号线  李语铎 3100 元/月"
"anjuke","上海","周浦","二室","3000-4000","3100","原业主毛胚出租，真实房源，看房有钥匙","2室1厅","75.5","低层(共14层)","桃园新城汇枫公寓","浦东-周浦","康沈路3001弄1-23号","","https://sh.zu.anjuke.com/fangyuan/4606637715889158","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","原业主毛胚出租，真实房源，看房有钥匙 安选 2室1厅|75.5平米|低层(共14层) 桃园新城汇枫公寓   浦东-周浦 -康沈路3001弄1-23号 整租 南北 有电梯 18号线  任闪闪 3100 元/月"
"anjuke","上海","周浦","二室","3000-4000","3100","桃园新城中虹佳园东区精装全配拎包入住两房一厅一卫 沈梅路站旁","2室1厅","72.3","中层(共6层)","桃园新城中虹佳园(东区)","浦东-周浦","瑞浦路287弄","","https://sh.zu.anjuke.com/fangyuan/4611005582629899","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","桃园新城中虹佳园东区精装全配拎包入住两房一厅一卫 沈梅路站旁 安选 2室1厅|72.3平米|中层(共6层) 桃园新城中虹佳园(东区)   浦东-周浦 -瑞浦路287弄 整租 南北 18号线  毕明君 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","出门万达广场和18号线","1室1厅","40.8","高层(共18层)","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4608357651127309","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","出门万达广场和18号线 安选 1室1厅|40.8平米|高层(共18层) 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 南北 有电梯 18号线  汤国宝 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","周浦18号地铁口 一房随时入住 好停车 购物方便交通便利","1室1厅","40.8","中层(共28层) 7日内实拍验真","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4639013575599110","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","周浦18号地铁口 一房随时入住 好停车 购物方便交通便利 安选 1室1厅|40.8平米|中层(共28层) 7日内实拍验真 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 朝西 有电梯 18号线  张亚文 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","周浦18号线地铁口旁 精装修一房 好停车 随时入住交通便利","1室1厅","43.3","低层(共26层) 7日内实拍验真","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4638025206079502","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","周浦18号线地铁口旁 精装修一房 好停车 随时入住交通便利 安选 1室1厅|43.3平米|低层(共26层) 7日内实拍验真 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 朝北 有电梯 18号线  张亚文 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","万达高层 楼下就是地铁口 近周浦商圈 拎包入住 随时看房","1室1厅","43.3","高层(共26层) 7日内实拍验真","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4635412931879942","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","万达高层 楼下就是地铁口 近周浦商圈 拎包入住 随时看房 安选 1室1厅|43.3平米|高层(共26层) 7日内实拍验真 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 朝南 有电梯 18号线  苏国军 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","电梯一房 18号线周浦万达站0距离~可办营业执照 随时看","1室1厅","42.9","高层(共20层)","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4575414200314890","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","电梯一房 18号线周浦万达站0距离~可办营业执照 随时看 安选 1室1厅|42.9平米|高层(共20层) 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 朝南 有电梯 18号线  李威龙 3100 元/月"
"anjuke","上海","周浦","一室","3000-4000","3100","周浦万达C栋 精装修一房 地铁口零距离 随时看房 拎包入住","1室1厅","42.9","中层(共27层)","万达广场(周浦)","浦东-周浦","沪南路3419,3467号,年家浜路526,528号","","https://sh.zu.anjuke.com/fangyuan/4626827156188160","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","周浦万达C栋 精装修一房 地铁口零距离 随时看房 拎包入住 安选 1室1厅|42.9平米|中层(共27层) 万达广场(周浦)   浦东-周浦 -沪南路3419,3467号,年家浜路526,528号 整租 朝南 有电梯 18号线  祝运 3100 元/月"
"anjuke","上海","曹路","一室","3000-4000","3150","9号线顾唐路地铁50米 整租复试 近宝龙广场 招商花园城","1室1厅","45","中层(共16层)","金泰广场","浦东-曹路","金海路2668弄","","https://sh.zu.anjuke.com/fangyuan/4614351202933766","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx1-zj106-mt1/","9号线顾唐路地铁50米 整租复试 近宝龙广场 招商花园城 安选 1室1厅|45平米|中层(共16层) 金泰广场   浦东-曹路 -金海路2668弄 整租 朝南 有电梯 9/12号线  庞亚强 3150 元/月"
"anjuke","上海","曹路","一室","3000-4000","3150","九号线顾唐路整租一居室：租期灵活，从负一楼去地铁站","1室1厅","30","低层(共16层) 7日内实拍验真","金泰广场","浦东-曹路","金海路2668弄","","https://sh.zu.anjuke.com/fangyuan/4640777000017926","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx1-zj106-mt1/","九号线顾唐路整租一居室：租期灵活，从负一楼去地铁站 安选 1室1厅|30平米|低层(共16层) 7日内实拍验真 金泰广场   浦东-曹路 -金海路2668弄 整租 朝南 9/12号线  范新喜 3150 元/月"
"anjuke","上海","康桥","一室","3000-4000","3150","实拍！11号秀沿路地铁站，精装修一室一厅，近漕河泾智元机器人","1室1厅","57.7","中层(共6层)","文怡苑(一期)","浦东-康桥","秀沿路2585弄","","https://sh.zu.anjuke.com/fangyuan/4595637593891853","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/","实拍！11号秀沿路地铁站，精装修一室一厅，近漕河泾智元机器人 安选 1室1厅|57.7平米|中层(共6层) 文怡苑(一期)   浦东-康桥 -秀沿路2585弄 整租 朝南 11号线  黄苗苗 3150 元/月"
"anjuke","上海","川沙","一室","4000-5000","3180","川沙地铁口绿地白领公寓 独门独户 视频本人实拍 看房随时方便","1室1厅","50.9","高层(共16层)","","","","","https://sh.zu.anjuke.com/fangyuan/4642497139187719","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj107-mt1/","川沙地铁口绿地白领公寓 独门独户 视频本人实拍 看房随时方便 安选 1室1厅|50.9平米|高层(共16层) 绿地云悦坊   浦东-川沙 川沙路5600弄 整租 朝南 有电梯 2号线  胡妞妞 3180 元/月"
"anjuke","上海","川沙","一室","3000-4000","3180","这小房子，太漂亮了，太漂亮了，原始一房，空间大的离谱","1室1厅","56","共5层","城南路东区","浦东-川沙","城南路229,267,287,305弄,城南路235,243,251,299号,川黄路165弄","","https://sh.zu.anjuke.com/fangyuan/4606963702113292","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","这小房子，太漂亮了，太漂亮了，原始一房，空间大的离谱 安选 1室1厅|56平米|共5层 城南路东区   浦东-川沙 -城南路229,267,287,305弄,城南路235,243,251,299号,川黄路165弄 整租 朝南 2号线  刘乐 3180 元/月"
"anjuke","上海","川沙","一室","3000-4000","3180","不想合租看过来 绿地云悦坊整租一房一厅 卫生间干湿分离","1室1厅","50.9","高层(共15层)","绿地云悦坊","浦东-川沙","川沙路5600弄","","https://sh.zu.anjuke.com/fangyuan/4566038191381508","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","不想合租看过来 绿地云悦坊整租一房一厅 卫生间干湿分离 安选 1室1厅|50.9平米|高层(共15层) 绿地云悦坊   浦东-川沙 -川沙路5600弄 整租 朝南 有电梯 2号线  胡妞妞 3180 元/月"
"anjuke","上海","川沙","一室","3000-4000","3180","川沙地铁站几百米，周边有百联，九六广场，绿地广场，实拍随时看","1室1厅","50.9","中层(共15层)","绿地云悦坊","浦东-川沙","川沙路5600弄","","https://sh.zu.anjuke.com/fangyuan/4626511102340111","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","川沙地铁站几百米，周边有百联，九六广场，绿地广场，实拍随时看 安选 1室1厅|50.9平米|中层(共15层) 绿地云悦坊   浦东-川沙 -川沙路5600弄 整租 朝南 有电梯 2号线  李森 3180 元/月"
"anjuke","上海","川沙","一室","3000-4000","3180","实拍 近地铁 高端公寓 精装电梯一房","1室1厅","50.9","中层(共20层)","绿地云悦坊","浦东-川沙","川沙路5600弄","","https://sh.zu.anjuke.com/fangyuan/4494694369750019","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/"," 实拍 近地铁 高端公寓 精装电梯一房 安选 1室1厅|50.9平米|中层(共20层) 绿地云悦坊   浦东-川沙 -川沙路5600弄 整租 朝南 2号线  李浩 3180 元/月"
"anjuke","上海","川沙","一室","3000-4000","3180","川沙凌空路地铁站口，延丰佳苑，精装一房，停车方便，拎包入住","1室1厅","59.9","高层(共18层) 7日内实拍验真","延丰佳苑","浦东-川沙","汇庆路6288弄1-39号","","https://sh.zu.anjuke.com/fangyuan/4639241905955847","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","川沙凌空路地铁站口，延丰佳苑，精装一房，停车方便，拎包入住 安选 1室1厅|59.9平米|高层(共18层) 7日内实拍验真 延丰佳苑   浦东-川沙 -汇庆路6288弄1-39号 整租 朝南 有电梯 2号线  崔桂铭 3180 元/月"
